iter	Passed	Remaining
871	9541	1400
872	9549	1389
873	9558	1377
874	9566	1366
875	9573	1355
876	9589	1344
877	9597	1333
878	9603	1322
879	9609	1310
880	9616	1298
881	9622	1287
882	9629	1275
883	9637	1264
884	9644	1253
885	9652	1241
886	9666	1231
887	9672	1219
888	9683	1209
889	9692	1197
890	9708	1187
891	9716	1176
892	9728	1165
893	9735	1154
894	9744	1143
895	9753	1132
896	9760	1120
897	9771	1109
898	9779	1098
899	9800	1088
900	9809	1077
901	9821	1067
902	9833	1056
903	9842	1045
904	9849	1033
905	9856	1022
906	9864	1011
907	9872	1000
908	9877	988
909	9882	977
910	9893	966
911	9911	956
912	9920	945
913	9934	934
914	9944	923
915	9964	913
916	9973	902
917	9978	891
918	9997	881
919	10005	870
920	10017	859
921	10029	848
922	10033	837
923	10040	825
924	10050	814
925	10058	803
926	10068	792
927	10077	781
928	10087	770
929	10096	759
930	10104	748
931	10112	737
932	10136	727
933	10143	716
934	10153	705
935	10163	694
936	10170	683
937	10176	672
938	10190	662
939	10196	650
940	10205	639
941	10216	629
942	10222	617
943	10237	607
944	10243	596
945	10249	585
946	10258	574
947	10265	563
948	10270	551
949	10276	540
950	10284	529
951	10294	519
952	10304	508
953	10311	497
954	10320	486
955	10328	475
956	10335	464
957	10342	453
958	10359	442
959	10381	432
960	10398	421
961	10405	411
962	10420	400
963	10426	389
964	10432	378
965	10438	367
966	10443	356
967	10448	345
968	10453	334
969	10460	323
970	10465	312
971	10469	301
972	10485	290
973	10491	280
974	10497	269
975	10501	258
976	10508	247
977	10515	236
978	10522	225
979	10525	214
980	10529	203
981	10533	193
982	10536	182
983	10540	171
984	10544	160
985	10548	149
986	10557	139
987	10562	128
988	10566	117
989	10577	106
990	10586	96
991	10590	85
992	10595	74
993	10599	63
994	10604	53
995	10608	42
996	10613	31
997	10617	21
998	10622	10
999	10626	0
